Address,Value,PreviousValue,InitialValue
0x1075105c,0x907802d8,0x907802d8,0x00000000
0x1075107c,0x9077fe9c,0x9077fe9c,0x00000000
0x1075109c,0x9077ffc8,0x9077ffc8,0x00000000
0x107510bc,0x9077f830,0x9077f830,0x00000000
0x107510c0,0x90904c34,0x90904c34,0x00000000
0x107510c4,0x9076e2fc,0x9076e2fc,0x00000000
0x107510dc,0x9077f830,0x9077f830,0x00000000
0x107510e0,0x907acc74,0x907acc74,0x00000000
0x107510e4,0x9076e824,0x9076e824,0x00000000
0x107510fc,0x9077f830,0x9077f830,0x00000000
0x10751100,0x90854b34,0x90854b34,0x00000000
0x10751104,0x9076dedc,0x9076dedc,0x00000000
0x1075111c,0x90854b34,0x90854b34,0x00000000
0x1075113c,0x90854cf0,0x90854cf0,0x00000000
0x10751140,0x90854b34,0x90854b34,0x00000000
0x10751144,0x9076e590,0x9076e590,0x00000000
0x1075115c,0x9077f830,0x9077f830,0x00000000
0x10751160,0x90854cf0,0x90854cf0,0x00000000
0x10751164,0x9076df60,0x9076df60,0x00000000
0x1075117c,0x9077fe9c,0x9077fe9c,0x00000000
0x1075119c,0x9077ffc8,0x9077ffc8,0x00000000
0x107511bc,0x9077f9f4,0x9077f9f4,0x00000000
0x107511c0,0x9077fe9c,0x9077fe9c,0x00000000
0x107511c4,0x9076dc48,0x9076dc48,0x00000000
0x107511dc,0x9077fe9c,0x9077fe9c,0x00000000
0x107511e0,0x9077ffc8,0x9077ffc8,0x00000000
0x107511e4,0x9076dccc,0x9076dccc,0x00000000
0x107511fc,0x9077f9f4,0x9077f9f4,0x00000000
0x10751200,0x9077fe9c,0x9077fe9c,0x00000000
0x1075121c,0x90854b34,0x90854b34,0x00000000
0x10751220,0x9077fe9c,0x9077fe9c,0x00000000
0x10751224,0x9076e698,0x9076e698,0x00000000
0x1075123c,0x9077f830,0x9077f830,0x00000000
0x10751240,0x90855034,0x90855034,0x00000000
0x10751244,0x9076dc48,0x9076dc48,0x00000000
0x1075125c,0x9077f830,0x9077f830,0x00000000
0x10751260,0x908551f4,0x908551f4,0x00000000
0x10751264,0x9076dedc,0x9076dedc,0x00000000
0x1075127c,0x9077f830,0x9077f830,0x00000000
0x10751280,0x90d80e54,0x90d80e54,0x00000000
0x10751284,0x9076de58,0x9076de58,0x00000000
0x1075129c,0x9077f830,0x9077f830,0x00000000
0x107512a0,0x90dc59d4,0x90dc59d4,0x00000000
0x107512a4,0x9076e1f4,0x9076e1f4,0x00000000
0x107512bc,0x907801ac,0x907801ac,0x00000000
0x107512dc,0x907802d8,0x907802d8,0x00000000
0x107512fc,0x9077f9f4,0x9077f9f4,0x00000000
0x10751300,0x907801ac,0x907801ac,0x00000000
0x10751304,0x9076dbc4,0x9076dbc4,0x00000000
0x1075131c,0x907801ac,0x907801ac,0x00000000
0x10751320,0x907802d8,0x907802d8,0x00000000
0x10751324,0x9076dfe4,0x9076dfe4,0x00000000
0x1075133c,0x9077f9f4,0x9077f9f4,0x00000000
0x10751340,0x907801ac,0x907801ac,0x00000000
0x1075135c,0x90dc59d4,0x90dc59d4,0x00000000
0x10751360,0x907801ac,0x907801ac,0x00000000
0x10751364,0x9076db40,0x9076db40,0x00000000
0x1075137c,0x90dc59d4,0x90dc59d4,0x00000000
0x10751380,0x907801ac,0x907801ac,0x00000000
0x1075139c,0x90dc59d4,0x90dc59d4,0x00000000
0x107513a0,0x90dc5b30,0x90dc5b30,0x00000000
0x107513a4,0x9076dbc4,0x9076dbc4,0x00000000
0x107513bc,0x90dc5b30,0x90dc5b30,0x00000000
0x107513c0,0x907801ac,0x907801ac,0x00000000
0x107513c4,0x9076e71c,0x9076e71c,0x00000000
0x107513dc,0x90dc59d4,0x90dc59d4,0x00000000
0x107513e0,0x90dc5b30,0x90dc5b30,0x00000000
0x107513fc,0x90dc59d4,0x90dc59d4,0x00000000
0x10751400,0x90dc5e10,0x90dc5e10,0x00000000
0x10751404,0x9076db40,0x9076db40,0x00000000
0x1075141c,0x90dc5e10,0x90dc5e10,0x00000000
0x10751420,0x90dc5b30,0x90dc5b30,0x00000000
0x10751424,0x9076e0ec,0x9076e0ec,0x00000000
0x1075143c,0x90dc59d4,0x90dc59d4,0x00000000
0x10751440,0x907801ac,0x907801ac,0x00000000
0x10751444,0x9076e488,0x9076e488,0x00000000
0x1075145c,0x90dc59d4,0x90dc59d4,0x00000000
0x10751460,0x907801ac,0x907801ac,0x00000000
0x1075147c,0x90dc59d4,0x90dc59d4,0x00000000
0x10751480,0x90dc60b0,0x90dc60b0,0x00000000
0x10751484,0x9076dbc4,0x9076dbc4,0x00000000
0x1075149c,0x90dc60b0,0x90dc60b0,0x00000000
0x107514a0,0x907801ac,0x907801ac,0x00000000
0x107514a4,0x9076e404,0x9076e404,0x00000000
0x107514bc,0x90dc59d4,0x90dc59d4,0x00000000
0x107514c0,0x90dc60b0,0x90dc60b0,0x00000000
0x107514dc,0x90dc59d4,0x90dc59d4,0x00000000
0x107514e0,0x90dc6390,0x90dc6390,0x00000000
0x107514e4,0x9076e488,0x9076e488,0x00000000
0x107514fc,0x90dc6390,0x90dc6390,0x00000000
0x10751500,0x90dc60b0,0x90dc60b0,0x00000000
0x10751504,0x9076e068,0x9076e068,0x00000000
0x1075151c,0x90dc59d4,0x90dc59d4,0x00000000
0x10751520,0x907801ac,0x907801ac,0x00000000
0x10751524,0x9076e170,0x9076e170,0x00000000
0x1075153c,0x90dc59d4,0x90dc59d4,0x00000000
0x1075155c,0x9077f830,0x9077f830,0x00000000
0x10751560,0x90dc68d0,0x90dc68d0,0x00000000
0x10751564,0x9076dbc4,0x9076dbc4,0x00000000
0x1075157c,0x90dc68d0,0x90dc68d0,0x00000000
0x10751580,0x90dc6630,0x90dc6630,0x00000000
0x10751584,0x9076e50c,0x9076e50c,0x00000000
0x1075159c,0x90dc6630,0x90dc6630,0x00000000
0x107515a0,0x90dc59d4,0x90dc59d4,0x00000000
0x107515a4,0x9076dd50,0x9076dd50,0x00000000
0x107515bc,0x90dc6630,0x90dc6630,0x00000000
0x107515c0,0x90dc59d4,0x90dc59d4,0x00000000
0x107515dc,0x90dc6630,0x90dc6630,0x00000000
0x107515e0,0x90dc7110,0x90dc7110,0x00000000
0x107515e4,0x9076e614,0x9076e614,0x00000000
0x107515fc,0x90dc7110,0x90dc7110,0x00000000
0x10751600,0x90dc6e30,0x90dc6e30,0x00000000
0x10751604,0x9076e7a0,0x9076e7a0,0x00000000
0x1075161c,0x90dc6e30,0x90dc6e30,0x00000000
0x10751620,0x90dc59d4,0x90dc59d4,0x00000000
0x10751624,0x9076e278,0x9076e278,0x00000000
0x1075163c,0x90dc59d4,0x90dc59d4,0x00000000
0x10751640,0x90dc5e10,0x90dc5e10,0x00000000
0x1075165c,0x90dc59d4,0x90dc59d4,0x00000000
0x10751660,0x90dc6390,0x90dc6390,0x00000000
0x1075167c,0x90dc59d4,0x90dc59d4,0x00000000
0x10751680,0x90dc6b70,0x90dc6b70,0x00000000
0x10751684,0x9076dd50,0x9076dd50,0x00000000
0x1075169c,0x90dc6b70,0x90dc6b70,0x00000000
0x107516a0,0x90dc5e10,0x90dc5e10,0x00000000
0x107516a4,0x9076e1f4,0x9076e1f4,0x00000000
0x107516bc,0x90dc59d4,0x90dc59d4,0x00000000
0x107516c0,0x90dc6cd0,0x90dc6cd0,0x00000000
0x107516c4,0x9076ddd4,0x9076ddd4,0x00000000
0x107516dc,0x90dc6cd0,0x90dc6cd0,0x00000000
0x107516e0,0x90dc6390,0x90dc6390,0x00000000
0x107516e4,0x9076e380,0x9076e380,0x00000000
0x107516fc,0x9077fe9c,0x9077fe9c,0x00000000
0x1075171c,0x9077ffc8,0x9077ffc8,0x00000000
0x1075173c,0x907801ac,0x907801ac,0x00000000
0x1075175c,0x907802d8,0x907802d8,0x00000000
0x1075177c,0x9077fe9c,0x9077fe9c,0x00000000
0x1075179c,0x9077ffc8,0x9077ffc8,0x00000000
0x107517bc,0x9077f9f4,0x9077f9f4,0x00000000
0x107517c0,0x9077fe9c,0x9077fe9c,0x00000000
0x107517c4,0x9076dfe4,0x9076dfe4,0x00000000
0x107517dc,0x9077fe9c,0x9077fe9c,0x00000000
0x107517e0,0x9077ffc8,0x9077ffc8,0x00000000
0x107517e4,0x9076e170,0x9076e170,0x00000000
0x107517fc,0x9077fe9c,0x9077fe9c,0x00000000
0x1075181c,0x9077ffc8,0x9077ffc8,0x00000000
0x1075183c,0x9077f830,0x9077f830,0x00000000
0x10751840,0x90904c34,0x90904c34,0x00000000
0x10751844,0x9076de58,0x9076de58,0x00000000
0x1075185c,0x9077fe9c,0x9077fe9c,0x00000000
0x1075187c,0x9077ffc8,0x9077ffc8,0x00000000
0x1075189c,0x9077f9f4,0x9077f9f4,0x00000000
0x107518a0,0x9077fe9c,0x9077fe9c,0x00000000
0x107518a4,0x9076e7a0,0x9076e7a0,0x00000000
0x107518bc,0x9077fe9c,0x9077fe9c,0x00000000
0x107518c0,0x9077ffc8,0x9077ffc8,0x00000000
0x107518c4,0x9076e278,0x9076e278,0x00000000
0x107518dc,0x907801ac,0x907801ac,0x00000000
0x107518fc,0x907802d8,0x907802d8,0x00000000
0x1075191c,0x9077f9f4,0x9077f9f4,0x00000000
0x10751920,0x907801ac,0x907801ac,0x00000000
0x10751924,0x9076e068,0x9076e068,0x00000000
0x1075193c,0x907801ac,0x907801ac,0x00000000
0x10751940,0x907802d8,0x907802d8,0x00000000
0x10751944,0x9076e0ec,0x9076e0ec,0x00000000
0x1075195c,0x907801ac,0x907801ac,0x00000000
0x1075197c,0x907802d8,0x907802d8,0x00000000
0x1075199c,0x907801ac,0x907801ac,0x00000000
0x107519bc,0x907802d8,0x907802d8,0x00000000
0x107519dc,0x9077f9f4,0x9077f9f4,0x00000000
0x107519e0,0x907801ac,0x907801ac,0x00000000
0x107519e4,0x9076e0ec,0x9076e0ec,0x00000000
0x107519fc,0x907801ac,0x907801ac,0x00000000
0x10751a00,0x907802d8,0x907802d8,0x00000000
0x10751a04,0x9076e068,0x9076e068,0x00000000
0x10751a1c,0x907801ac,0x907801ac,0x00000000
0x10751a3c,0x907802d8,0x907802d8,0x00000000
0x10751a5c,0x907801ac,0x907801ac,0x00000000
0x10751a7c,0x907802d8,0x907802d8,0x00000000
0x10751a9c,0x9077f9f4,0x9077f9f4,0x00000000
0x10751aa0,0x907801ac,0x907801ac,0x00000000
0x10751aa4,0x9076e068,0x9076e068,0x00000000
0x10751abc,0x907801ac,0x907801ac,0x00000000
0x10751ac0,0x907802d8,0x907802d8,0x00000000
0x10751ac4,0x9076e0ec,0x9076e0ec,0x00000000
0x10751adc,0x907801ac,0x907801ac,0x00000000
0x10751afc,0x907802d8,0x907802d8,0x00000000
0x10751b1c,0x907801ac,0x907801ac,0x00000000
0x10751b3c,0x907802d8,0x907802d8,0x00000000
0x10751b5c,0x9077f9f4,0x9077f9f4,0x00000000
0x10751b60,0x907801ac,0x907801ac,0x00000000
0x10751b64,0x9076e0ec,0x9076e0ec,0x00000000
0x10751b7c,0x907801ac,0x907801ac,0x00000000
0x10751b80,0x907802d8,0x907802d8,0x00000000
0x10751b84,0x9076e068,0x9076e068,0x00000000
0x10751b9c,0x907801ac,0x907801ac,0x00000000
0x10751bbc,0x907802d8,0x907802d8,0x00000000
0x10751bdc,0x907801ac,0x907801ac,0x00000000
0x10751bfc,0x907802d8,0x907802d8,0x00000000
0x10751c1c,0x9077f9f4,0x9077f9f4,0x00000000
0x10751c20,0x907801ac,0x907801ac,0x00000000
0x10751c24,0x9076e068,0x9076e068,0x00000000
0x10751c3c,0x907801ac,0x907801ac,0x00000000
0x10751c40,0x907802d8,0x907802d8,0x00000000
0x10751c44,0x9076e0ec,0x9076e0ec,0x00000000
0x10751c5c,0x907801ac,0x907801ac,0x00000000
0x10751c7c,0x907802d8,0x907802d8,0x00000000
0x10751c9c,0x907801ac,0x907801ac,0x00000000
0x10751cbc,0x907802d8,0x907802d8,0x00000000
0x10751cdc,0x9077f9f4,0x9077f9f4,0x00000000
0x10751ce0,0x907801ac,0x907801ac,0x00000000
0x10751ce4,0x9076e0ec,0x9076e0ec,0x00000000
0x10751cfc,0x907801ac,0x907801ac,0x00000000
0x10751d00,0x907802d8,0x907802d8,0x00000000
0x10751d04,0x9076e068,0x9076e068,0x00000000
0x10751d1c,0x907801ac,0x907801ac,0x00000000
0x10751d3c,0x907802d8,0x907802d8,0x00000000
0x10751d5c,0x907801ac,0x907801ac,0x00000000
0x10751d7c,0x907802d8,0x907802d8,0x00000000
0x10751d9c,0x9077f9f4,0x9077f9f4,0x00000000
0x10751da0,0x907801ac,0x907801ac,0x00000000
0x10751da4,0x9076e068,0x9076e068,0x00000000
0x10751dbc,0x907801ac,0x907801ac,0x00000000
0x10751dc0,0x907802d8,0x907802d8,0x00000000
0x10751dc4,0x9076e0ec,0x9076e0ec,0x00000000
0x10751ddc,0x907801ac,0x907801ac,0x00000000
0x10751dfc,0x907802d8,0x907802d8,0x00000000
0x10751e1c,0x907801ac,0x907801ac,0x00000000
0x10751e3c,0x907802d8,0x907802d8,0x00000000
0x10751e5c,0x9077f9f4,0x9077f9f4,0x00000000
0x10751e60,0x907801ac,0x907801ac,0x00000000
0x10751e64,0x9076e0ec,0x9076e0ec,0x00000000
0x10751e7c,0x907801ac,0x907801ac,0x00000000
0x10751e80,0x907802d8,0x907802d8,0x00000000
0x10751e84,0x9076e068,0x9076e068,0x00000000
0x10751e9c,0x907801ac,0x907801ac,0x00000000
0x10751ebc,0x907802d8,0x907802d8,0x00000000
0x10751edc,0x907801ac,0x907801ac,0x00000000
0x10751efc,0x907802d8,0x907802d8,0x00000000
0x10751f1c,0x9077f9f4,0x9077f9f4,0x00000000
0x10751f20,0x907801ac,0x907801ac,0x00000000
0x10751f24,0x9076e068,0x9076e068,0x00000000
0x10751f3c,0x907801ac,0x907801ac,0x00000000
0x10751f40,0x907802d8,0x907802d8,0x00000000
0x10751f44,0x9076e0ec,0x9076e0ec,0x00000000
0x10751f5c,0x907801ac,0x907801ac,0x00000000
0x10751f7c,0x907802d8,0x907802d8,0x00000000
0x10751f9c,0x907801ac,0x907801ac,0x00000000
0x10751fbc,0x907802d8,0x907802d8,0x00000000
0x10751fdc,0x9077f9f4,0x9077f9f4,0x00000000
0x10751fe0,0x907801ac,0x907801ac,0x00000000
0x10751fe4,0x9076e0ec,0x9076e0ec,0x00000000
0x10751ffc,0x907801ac,0x907801ac,0x00000000
0x10752000,0x907802d8,0x907802d8,0x00000000
0x10752004,0x9076e068,0x9076e068,0x00000000
0x10859bf0,0x90859c00,0x90859c00,0x00000000
0x10859bf4,0x90859f18,0x90859f18,0x00000000
0x109106e0,0x909106f0,0x909106f0,0x00000000
0x109106e8,0x805a53f0,0x805a53f0,0x00000000
0x109106ec,0x2aab0000,0x2aab0000,0x00000000
0x109106f0,0x90910710,0x90910710,0x00000000
0x109106f4,0x803c53c0,0x803c53c0,0x00000000
0x109106fc,0x90910ae0,0x90910ae0,0x00000000
0x10910704,0x80732760,0x80732760,0x00000000
0x1091070c,0x80790000,0x80790000,0x00000000
0x10910710,0x90910730,0x90910730,0x00000000
0x10910714,0x800b972c,0x800b972c,0x00000000
0x10910718,0x90758148,0x90758148,0x00000000
0x10910720,0x90910740,0x90910740,0x00000000
0x10910724,0x80732760,0x80732760,0x00000000
0x1091072c,0x80790000,0x80790000,0x00000000
0x10910730,0x90910750,0x90910750,0x00000000
0x10910734,0x802e9b3c,0x802e9b3c,0x00000000
0x1091073c,0x80790000,0x80790000,0x00000000
0x10910740,0x90910750,0x90910750,0x00000000
0x10910744,0x80733040,0x80733040,0x00000000
0x1091074c,0x80732760,0x80732760,0x00000000
0x10910750,0x90910780,0x90910780,0x00000000
0x10910754,0x803bd7f0,0x803bd7f0,0x00000000
0x10910758,0x80732830,0x80732830,0x00000000
0x1091075c,0x80732998,0x80732998,0x00000000
0x10910760,0x80732b00,0x80732b00,0x00000000
0x10910764,0x80732c68,0x80732c68,0x00000000
0x10910778,0x90910fb8,0x90910fb8,0x00000000
0x1091077c,0x90910fb8,0x90910fb8,0x00000000
0x10910780,0x90910790,0x90910790,0x00000000
0x10910784,0x803bd8b8,0x803bd8b8,0x00000000
0x10910790,0x90910a70,0x90910a70,0x00000000
0x10910794,0x803bbba8,0x803bbba8,0x00000000
0x10910dc8,0x90c3be50,0x90c3be50,0x00000000
0x1134ac70,0x3f800000,0x3f800000,0x00000000
0x1140208c,0x3f800000,0x3f800000,0x00000000
0x11402090,0x3f800000,0x3f800000,0x00000000
0x114020b4,0x3f800000,0x3f800000,0x00000000
0x114020b8,0x3f800000,0x3f800000,0x00000000
0x1140240c,0x91402420,0x91402420,0x00000000
0x1140244c,0x73706561,0x73706561,0x00000000
0x1142d0c4,0x31004375,0x31004375,0x00000000
0x114b6cdc,0x3f800000,0x3f800000,0x00000000
0x114b7308,0x3f800000,0x3f800000,0x00000000
0x114b730c,0x3f800000,0x3f800000,0x00000000
0x114b7310,0x3f800000,0x3f800000,0x00000000
0x114b7314,0x3f800000,0x3f800000,0x00000000
0x114b947c,0x804f60d8,0x804f60d8,0x00000000
0x114bb33c,0x6000001f,0x6000001f,0x00000000
0x114bb350,0x3f800000,0x3f800000,0x00000000
0x114bb420,0x3f800000,0x3f800000,0x00000000
0x114bb434,0x3f800000,0x3f800000,0x00000000
0x114be6b0,0x6e65732f,0x6e65732f,0x00000000
0x114c0654,0x3f800000,0x3f800000,0x00000000
0x114c0668,0x3f800000,0x3f800000,0x00000000
0x114c067c,0x3f800000,0x3f800000,0x00000000
0x114c0768,0x3f800000,0x3f800000,0x00000000
0x114c0774,0x00ffffb8,0x00ffffb8,0x00000000
0x114c077c,0x3e851eb8,0x3e851eb8,0x00000000
0x114c0788,0x3f800000,0x3f800000,0x00000000
0x114c078c,0x3f800000,0x3f800000,0x00000000
0x114c0798,0x00010001,0x00010001,0x00000000
0x114c079c,0x3f800000,0x3f800000,0x00000000
0x114c083c,0x0f000000,0x0f000000,0x00000000
0x114c16c8,0x914c16bc,0x914c16bc,0x00000000
0x114c16d0,0x914d27ec,0x914d27ec,0x00000000
0x114c1808,0x3f800000,0x3f800000,0x00000000
0x114c6674,0x9a9a9a01,0x9a9a9a01,0x00000000
0x114c667c,0x9a9a9ace,0x9a9a9ace,0x00000000
0x11509a28,0x3f800000,0x3f800000,0x00000000
0x129215fc,0x090f1111,0x090f1111,0x00000000
0x1292fdf4,0xab8e5e56,0xab8e5e56,0x00000000
0x1292fe10,0x8e8e5e8b,0x8e8e5e8b,0x00000000
0x1292fe14,0x8e8e8e56,0x8e8e8e56,0x00000000
0x1292fe58,0x8efa8e8e,0x8efa8e8e,0x00000000
0x1292feb4,0xfafa8e8e,0xfafa8e8e,0x00000000
0x1292ffd4,0xfafafafa,0xfafafafa,0x00000000
0x12930074,0x8b585858,0x8b585858,0x00000000
0x129305e4,0xab8b56ab,0xab8b56ab,0x00000000
0x129305ec,0xab8eabab,0xab8eabab,0x00000000
0x129305f4,0x568eab58,0x568eab58,0x00000000
0x129305fc,0x56568e58,0x56568e58,0x00000000
0x12930604,0x8e8efa56,0x8e8efa56,0x00000000
0x1293060c,0x8efafa8e,0x8efafa8e,0x00000000
0x12930610,0x588e568e,0x588e568e,0x00000000
0x12930614,0x8efa8e8e,0x8efa8e8e,0x00000000
0x12930de4,0x568e568e,0x568e568e,0x00000000
0x12930dec,0x8e56568e,0x8e56568e,0x00000000
0x12930dfc,0x8e8e8e56,0x8e8e8e56,0x00000000
0x12930e00,0x8e8e8e8e,0x8e8e8e8e,0x00000000
0x12930e30,0x8e8e8e56,0x8e8e8e56,0x00000000
0x12930e3c,0x8e8e5656,0x8e8e5656,0x00000000
0x12930e7c,0x8e8e8eab,0x8e8e8eab,0x00000000
0x12930e98,0xab8e8e8e,0xab8e8e8e,0x00000000
0x12930ed8,0xfa8e8efa,0xfa8e8efa,0x00000000
0x12930f5c,0x8e8e8e8e,0x8e8e8e8e,0x00000000
0x12930ff8,0x7f92abab,0x7f92abab,0x00000000
0x12930ffc,0x929292ab,0x929292ab,0x00000000
0x12931058,0x8b8b8b8b,0x8b8b8b8b,0x00000000
0x1293107c,0x58585858,0x58585858,0x00000000
0x129310b8,0x58d5fafa,0x58d5fafa,0x00000000
0x129310d8,0xbdbdbde9,0xbdbdbde9,0x00000000
0x129310dc,0xe9e9e9e9,0xe9e9e9e9,0x00000000
0x12931114,0xe9e9e9e9,0xe9e9e9e9,0x00000000
0x12931124,0x92929292,0x92929292,0x00000000
0x1293112c,0x92929292,0x92929292,0x00000000
0x12931130,0xe9e9e992,0xe9e9e992,0x00000000
0x12931134,0x92929292,0x92929292,0x00000000
0x12931138,0xe9e9e992,0xe9e9e992,0x00000000
0x1293113c,0x92929292,0x92929292,0x00000000
0x12931664,0x8e8e8e8e,0x8e8e8e8e,0x00000000
0x12931684,0x8e8e8e8e,0x8e8e8e8e,0x00000000
0x129316e4,0x8e8efafa,0x8e8efafa,0x00000000
0x12931744,0x8e8efa8e,0x8e8efa8e,0x00000000
0x129318a4,0xfa8e86fa,0xfa8e86fa,0x00000000
0x129318e4,0xe9e9e9e9,0xe9e9e9e9,0x00000000
0x1293f0dc,0xe0018004,0xe0018004,0x00000000
0x1293f0e0,0x80039ffc,0x80039ffc,0x00000000
0x1293f0e8,0x9ffc0d0a,0x9ffc0d0a,0x00000000
0x1293f0f0,0x65722075,0x65722075,0x00000000
0x1293f0f8,0x653a2030,0x653a2030,0x00000000
0x1293f4b0,0x3f800000,0x3f800000,0x00000000
0x1293f4b4,0x3f800000,0x3f800000,0x00000000
0x1293f534,0x13a013a9,0x13a013a9,0x00000000
0x1293fc60,0xafafafaf,0xafafafaf,0x00000000
0x1293fc64,0xafafafaf,0xafafafaf,0x00000000
0x1293fc6c,0xafafafaf,0xafafafaf,0x00000000
0x1293fc70,0xafafafaf,0xafafafaf,0x00000000
0x1293fc74,0xafafafaf,0xafafafaf,0x00000000
0x1293fc84,0xafafafaf,0xafafafaf,0x00000000
0x1293fc88,0xafafafaf,0xafafafaf,0x00000000
0x1293fc8c,0xafafafaf,0xafafafaf,0x00000000
0x1293fc98,0xafafafaf,0xafafafaf,0x00000000
0x1293fc9c,0xafafafaf,0xafafafaf,0x00000000
0x1293fcc0,0xafafafaf,0xafafafaf,0x00000000
0x1293fcc4,0xafafafaf,0xafafafaf,0x00000000
0x1293fcf4,0xafafafaf,0xafafafaf,0x00000000
0x1293fd04,0xafafafaf,0xafafafaf,0x00000000
0x12955d98,0xafafafaf,0xafafafaf,0x00000000
0x12955dac,0xafafafaf,0xafafafaf,0x00000000
0x12955ec4,0xd1d1fafa,0xd1d1fafa,0x00000000
0x12955ed8,0x1cb2d1d1,0x1cb2d1d1,0x00000000
0x12955eec,0xfafafafa,0xfafafafa,0x00000000
0x12955f00,0xfafafafa,0xfafafafa,0x00000000
0x12956584,0xafafafaf,0xafafafaf,0x00000000
0x1297a6d4,0xafafafaf,0xafafafaf,0x00000000
0x1297e6a4,0xafafafaf,0xafafafaf,0x00000000
0x1297e6cc,0xafafafaf,0xafafafaf,0x00000000
0x1297e8ac,0xafafafaf,0xafafafaf,0x00000000
0x1297e9c4,0xafafafaf,0xafafafaf,0x00000000
0x1297f2b4,0xafafafaf,0xafafafaf,0x00000000
0x1297f2dc,0xafafafaf,0xafafafaf,0x00000000
0x1297f3f4,0xafafafaf,0xafafafaf,0x00000000
0x12e6d01c,0x804f60d8,0x804f60d8,0x00000000
0x12e9ff38,0xc1088884,0xc1088884,0x00000000
0x12e9ff3c,0xc1c0fdf9,0xc1c0fdf9,0x00000000
0x12ea0888,0x656c6574,0x656c6574,0x00000000
0x12ea49fc,0x3f800000,0x3f800000,0x00000000
0x12ea4ed4,0x3f800000,0x3f800000,0x00000000
0x12ec1700,0x00c000c0,0x00c000c0,0x00000000
0x12ecef74,0xe8807f80,0xe8807f80,0x00000000
0x12ecef78,0x1680af80,0x1680af80,0x00000000
0x12ecef7c,0xe8807f80,0xe8807f80,0x00000000
0x12ecef94,0xe980bf80,0xe980bf80,0x00000000
0x12ecefa0,0x3f801680,0x3f801680,0x00000000
0x12ecefd8,0x7f801780,0x7f801780,0x00000000
0x12ecf064,0x5084e883,0x5084e883,0x00000000
0x12ecf754,0x92ecf768,0x92ecf768,0x00000000
0x12ed0550,0x3f800000,0x3f800000,0x00000000
0x12ee235c,0x6c496e64,0x6c496e64,0x00000000
0x12ee3de8,0x92ee3ce0,0x92ee3ce0,0x00000000
0x12ee5064,0x92ee5e58,0x92ee5e58,0x00000000
0x12ee80f0,0x92ee8ee8,0x92ee8ee8,0x00000000
0x12ee80f8,0x92ee7a20,0x92ee7a20,0x00000000
0x12ee80fc,0x92ee8a48,0x92ee8a48,0x00000000
0x12ee901c,0x30310000,0x30310000,0x00000000
0x12ef1f8c,0x004d6170,0x004d6170,0x00000000
0x12ef1f90,0x73005573,0x73005573,0x00000000
0x12f00658,0x85858585,0x85858585,0x00000000
0x12f0065c,0x85858585,0x85858585,0x00000000
0x12f0150c,0x02020000,0x02020000,0x00000000
0x12f01514,0x02000002,0x02000002,0x00000000
0x12f01518,0x00020202,0x00020202,0x00000000
0x12f01950,0x33333333,0x33333333,0x00000000
0x12f0199c,0x33333333,0x33333333,0x00000000
0x12f0a9b4,0x33333333,0x33333333,0x00000000
0x12f114dc,0x02020200,0x02020200,0x00000000
0x12f23e4c,0xb5b5b5b5,0xb5b5b5b5,0x00000000
0x12f23f0c,0xb5b5b5b5,0xb5b5b5b5,0x00000000
0x12f24238,0x3b3bb5b5,0x3b3bb5b5,0x00000000
0x12f2f114,0xc4d5d5c4,0xc4d5d5c4,0x00000000
0x12f2f134,0xd586cf29,0xd586cf29,0x00000000
0x12f303b8,0x7e7e7e7e,0x7e7e7e7e,0x00000000
0x12f303bc,0x7e7e7e7e,0x7e7e7e7e,0x00000000
0x12f340f4,0xf6080000,0xf6080000,0x00000000
0x12f39ed8,0x5e5e5e5e,0x5e5e5e5e,0x00000000
0x12f39f90,0xaeaeaeae,0xaeaeaeae,0x00000000
0x12f3af04,0x8a8a8a8a,0x8a8a8a8a,0x00000000
0x12f3b070,0x8a8a8a8a,0x8a8a8a8a,0x00000000
0x12f3b074,0x8a8a628a,0x8a8a628a,0x00000000
0x12f3be50,0x628a6262,0x628a6262,0x00000000
0x12f3be7c,0x2cfbaf8a,0x2cfbaf8a,0x00000000
0x12f3bea8,0xd0deaf8a,0xd0deaf8a,0x00000000
0x12f3bf34,0xda000000,0xda000000,0x00000000
0x12f3c054,0x8a8a8a8a,0x8a8a8a8a,0x00000000
0x12f3c68c,0x8a8a8a8a,0x8a8a8a8a,0x00000000
0x12f3c890,0x97cd0400,0x97cd0400,0x00000000
0x12f3d0d4,0x807b4900,0x807b4900,0x00000000
0x12f3d254,0x807b4900,0x807b4900,0x00000000
0x12f3d294,0x3f800000,0x3f800000,0x00000000
0x12f3d394,0x40400000,0x40400000,0x00000000
0x12f3d4f4,0xadadadad,0xadadadad,0x00000000
0x12f3d574,0x3f800000,0x3f800000,0x00000000
0x12f3d634,0x3ffffffe,0x3ffffffe,0x00000000
0x12f3d674,0x3f800000,0x3f800000,0x00000000
0x12f3d6f4,0x7ffc8003,0x7ffc8003,0x00000000
0x12f3d714,0x74696e73,0x74696e73,0x00000000
0x12f3d734,0x3ed11a5c,0x3ed11a5c,0x00000000
0x12f3d754,0xff000000,0xff000000,0x00000000
0x12f3d7f4,0x3f800000,0x3f800000,0x00000000
0x12f3d8d4,0x807b4900,0x807b4900,0x00000000
0x12f3d954,0x62000000,0x62000000,0x00000000
0x12f3da54,0x807b4900,0x807b4900,0x00000000
0x12f3da94,0x3f800000,0x3f800000,0x00000000
